venue_id,name,address,city,country,capacity,latitude,longitude
10617,Autonet Insurance Stadium,Hollinwood Road,"Kidsgrove, Staffordshire",England,2000,53.0815033,-2.2526903
5519,Sun Hat Villas & Resorts Stadium,Ashby Avenue,"Lincoln, Lincolnshire",England,2200,53.212674,-0.5824388
5520,Nanpantan Sports Ground,Nanpantan Road,"Loughborough, Leicestershire",England,1500,52.7557772,-1.2350475
21972,Drewitt-Barlow Stadium,Park Drive,"Maldon, Essex",England,2000,51.7226539,0.6899556
5522,Cossham Street Stadium,Cossham Street,"Mangotsfield, South Gloucestershire",England,2500,51.4835309,-2.4829831
5523,The Marine Travel Arena,College Road,"Crosby, Merseyside",England,2800,53.487142,-3.0336394
5524,Alfred Davis Memorial Ground,Oak Tree Road,"Marlow, Buckinghamshire",England,1500,51.5803122,-0.7745168
5525,GER Stadium,Mount Pleasant Avenue,"Marske-by-the-Sea, Redcar and Cleveland",England,2500,54.5902412,-1.015028
21973,The John Jenkins Stadium,Dover Road &amp; Moneyfields Avenue,"Portsmouth, Hampshire",England,2000,,
5527,Seel Park,Market Street,"Mossley, Greater Manchester",England,4000,53.5177422,-2.0459121
5528,Eynsham Hall Park,Nursery Road,"North Leigh, Oxfordshire",England,426,51.8145968,-1.4293704
10627,Ingfield Stadium,Prospect Road,"Ossett, West Yorkshire",England,2000,53.6794694,-1.5769559
21324,The Auto Safety Centre Stadium,Eaton Street / Hope Street,"Prescot, Merseyside",England,3200,,
5531,The Harry Williams Riverside Stadium,Acrebottom,"Ramsbottom, Greater Manchester",England,2000,53.6448908,-2.3133349
11960,WW Martin Community Stadium,Price&apos;s Avenue,"Ramsgate, Kent",England,3000,,
20345,Runcorn Linnets' APEC Taxi's Stadium,Murdishaw Avenue,"Runcorn, Cheshire",England,1600,53.3226061,-2.6589957
21974,Home of Football Stadium,Sheffield Road,"Dronfield, North East Derbyshire",England,2089,53.3096183,-1.477624
5535,Mackoy Stadium,"Portsmouth Road, Old Netley, Sholing","Southampton, Hampshire",England,1000,,
5536,Thornhill Park,Wisloe Road,"Cambridge, Gloucestershire",England,1500,51.7221215,-2.3678551
5537,Julius Martin Lane,Julius Martin Lane,"Soham, Cambridgeshire",England,2000,52.340204,0.330989
5538,Sir Halley Stewart Field,Winfrey Avenue,"Spalding, Lincolnshire",England,3500,52.7888863,-0.1534218
10618,Rowley Park Stadium,Kester Way,"St Neots, Cambridgeshire",England,2000,52.2319507,-0.2455904
5540,Wheatsheaf Park,Wheatsheaf Lane,"Staines, Surrey",England,3002,51.4197267,-0.5020433
21975,Young Guns Arena,Ings Lane,"Tadcaster, North Yorkshire",England,1500,,
5542,ASM Stadium,Tythrop Way (Kingsey Road),"Thame, Oxfordshire",England,2500,51.7558106,-0.9759699
5543,Jubilee Field,"Three Bridges Road, Three Bridges","Crawley, West Sussex",England,1500,51.1156108,-0.1724089
21976,Pennybridge Lane,Pennybridge Lane,"Flixton, Greater Manchester",England,2500,53.4483811,-2.373206
5545,Wodson Park,Wadesmill Road,"Ware, Hertfordshire",England,3300,51.8243123,-0.0352133
10629,Herns Way,"Herns Way, Panshanger","Welwyn Garden City, Hertfordshire",England,1000,51.8072618,-0.1847596
5547,The Belmont Ground,Belmont Road,"Whitstable, Kent",England,3000,51.3546786,1.0281382
5548,Select Security Stadium,Lowerhouse Lane,"Widnes, Cheshire",England,13350,53.3621317,-2.7415665
19845,Fountain Fresh Park,"Lynn Road, Walsoken","Wisbech, Cambridgeshire",England,1118,52.6773634,0.1796506
5552,Hornchurch Stadium,"Bridge Avenue, Upminster, Havering",London,England,3800,51.5565905,0.2383171
5553,Hayden Road,Hayden Road,"Rushden, Northamptonshire",England,1500,52.2911176,-0.586067
5554,Lye Meadow,Redditch Road,"Alvechurch, Worcestershire",England,3000,52.3448534,-1.956175
5555,Hurst Cross,Surrey Street,"Ashton-under-Lyne, Greater Manchester",England,4500,53.5007308,-2.0796358
5556,The Skuna Stadium,Alder Street,"Atherton, Greater Manchester",England,2500,53.5239755,-2.4860279
5557,Sir Tom Finney Stadium,"Brownedge Road, Bamber Bridge","Preston, Lancashire",England,2264,53.7279184,-2.6720138
10659,Banbury Plant Hire Community Stadium,Bridge Street,"Banbury, Oxfordshire",England,6500,52.0620226,-1.3328052
5559,Kirkby Road,Kirkby Road,"Barwell, Leicestershire",England,2500,52.5726901,-1.3412017
5560,Greenwich Avenue,"Greenwich Avenue, Basford","Nottingham, Nottinghamshire",England,1000,52.9860097,-1.1907061
5561,Holloways Park,Slough Road,"Beaconsfield, Buckinghamshire",England,3500,51.4258432,-0.2169819
5485,The Carlsberg Stadium,Langford Road,"Biggleswade, Bedfordshire",England,3000,52.0775673,-0.2653518
20882,The RDA Stadium,Dunmow Road,"Bishop&apos;s Stortford, Hertfordshire",England,4525,51.8698684,0.1720985
5563,Gang Warily Community & Recreation Centre,Newlands Road,"Blackfield, Hampshire",England,1500,50.8238139,-1.3653985
20433,MKM Arena,Nyewood Lane,"Bognor Regis, West Sussex",England,4000,50.7841467,-0.6867877
5565,North Road,North Road,"Brightlingsea, Essex",England,1000,51.8143846,1.0255225
5566,The Victoria Ground,Birmingham Road,"Bromsgrove, Worcestershire",England,4893,52.4274746,-2.1239499
5567,The Silverlands,The Silverlands,"Buxton, Derbyshire",England,5200,52.4819012,-2.0051245
5568,War Memorial Sports Ground,Colston Avenue,"Carshalton, Surrey",England,5000,51.368077,-0.1696473
5569,Owen Street Sports Ground,Owen Street,"Coalville, Leicestershire",England,1500,52.7237777,-1.3770029
5570,King George's Field,"Queen Mary Close, Tolworth, Surbiton",London,England,2700,51.3865252,-0.2167093
21325,Flamingo Park,"Sidcup By-Pass, Chislehurst",London,England,1500,51.5487404,-0.0876151
5571,Clayson Stadium,Weymouth Avenue,"Dorchester, Dorset",England,5009,50.7032486,-2.44492
5572,Rookery Hill,Rookery Hill,"Corringham, Essex",England,4000,51.5209189,0.4620468
21326,Dave Bryant Stadium,"Donkey Lane, off Carterhatch Lane, Enfield Town, Enfield",London,England,2000,,
20311,Saunders Transport Community Stadium,Cherrywood Road,"Farnborough, Hampshire",England,4267,51.3103368,-0.7622684
22775,The Alcaline Stadium,Cheriton Road,"Folkestone, Kent",England,4000,51.0865399,1.151034
5576,Privett Park,Privett Road,"Gosport, Hampshire",England,4500,50.7947611,-1.156577
5577,South Kesteven Stadium,Trent Road,"Grantham, Lincolnshire",England,7500,52.9057479,-0.6668353
5578,The Memorial Playing Fields,Green Lane,"Hartley Wintney, Hampshire",England,2000,51.3014362,-0.9038631
5579,The SKYex Community Stadium,"Beaconsfield Road, Hayes, Hillingdon",London,England,2500,51.5091253,-0.3970004
5580,Keys Park,Keys Park Road,"Hednesford, Staffordshire",England,6500,52.6977773,-1.9890111
5581,Silver Jubilee Park,"Townsend Lane, West Hendon",London,England,1990,51.5815724,-0.2558291
5582,The Camping World Community Stadium,Worthing Road,"Horsham, West Sussex",England,1980,51.0468182,-0.3405959
5583,The Orbital Fasteners Stadium,Hempstead Road,"Kings Langley, Hertfordshire",England,1000,51.721234,-0.4513318
19710,Giant Axe Stadium,West Road,"Lancaster, Lancashire",England,3513,54.0510035,-2.8109763
5585,Victory Road,Victory Road,"Leiston, Suffolk",England,2500,52.2056584,1.573264
5586,The Dripping Pan,Mountfield Road,"Lewes, East Sussex",England,3000,50.8690118,0.0122719
5587,Crown Meadow,Love Road,"Lowestoft, Suffolk",England,2250,52.4800729,1.7475499
5588,Hartsdown Park,Hartsdown Road,"Margate, Kent",England,2100,51.3804122,1.3740457
5589,The Proctor Cars Stadium,Causeway Lane,"Matlock, Derbyshire",England,2757,53.1367717,-1.5523622
5591,Don Amott Leisure Group Arena,Station Road,"Derby, Derbyshire",England,1500,52.9030782,-1.3831149
5592,Craik Park,,"Morpeth, Northumberland",England,1637,55.1675437,-1.6907444
21327,Ecologic Stadium at Bloomfields,Quinton Road,"Needham Market, Suffolk",England,4000,52.1516008,1.0468453
5594,The A1 Gasforce Stadium,Liberty Way,"Nuneaton, Warwickshire",England,6250,52.5196095,-1.4452573
5595,Lincoln Road,651 Lincoln Road,Peterborough,England,1000,52.6349182,-0.2962064
10652,Tatnam Ground,"School Lane, Oakdale","Poole, Dorset",England,2000,50.7292331,-1.9831759
22776,The Lantern Stadium,Watkins Rise,"Potters Bar, Hertfordshire",England,2500,51.6957726,-0.1793682
10661,Neuven Stadium,Pilkington Road,"Radcliffe, Greater Manchester",England,3100,53.5682621,-2.3393482
5599,The Valley Stadium,"Bromsgrove Road, Batchley","Redditch, Worcestershire",England,5000,52.3032547,-1.9642038
10662,Garden Walk,Garden Walk,"Royston, Hertfordshire",England,4000,52.0528777,-0.0136445
5601,Dales Lane,"Daw End, Bosty Lane, Rushall","Walsall, West Midlands",England,1400,52.6019487,-1.9512209
5602,The Raymond McEnhill Stadium,"Partridge Way, Old Sarum","Salisbury, Wiltshire",England,5000,,
5603,Flamingo Land Stadium,Ashburn Road,"Scarborough, North Yorkshire",England,3392,54.2735726,-0.4114832
19711,1st Cloud Arena,Shaftesbury Avenue,"South Shields, Tyne and Wear",England,7000,54.9714158,-1.4629011
10663,Westwood Road,Westwood Road,"St Ives, Cambridgeshire",England,2000,52.3285926,-0.0811183
21977,The Stan Robinson Stadium,Marston Road,"Stafford, Staffordshire",England,4150,52.81867,-2.1168487
5607,Bower Fold,Mottram Road,"Stalybridge, Greater Manchester",England,6500,53.4752905,-2.0438436
5608,The Arden Garages Stadium,"Knights Lane, Tiddington","Stratford-upon-Avon, Warwickshire",England,2800,52.1992661,-1.6777899
5609,The Webbs Wood Stadium,"Supermarine Road, South Marston","Swindon, Wiltshire",England,3000,,
5610,The Lamb Ground,"Meadow Street, Kettlebrook","Tamworth, Staffordshire",England,4065,52.6285326,-1.6875063
5611,Ladysmead,Kenndy Way,"Tiverton, Devon",England,3500,52.0052126,1.0393975
5612,Broadhurst Park,310 Lightbowne Road. Moston,Manchester,England,4400,53.5165978,-2.1803853
5613,Elmbridge Xcel Sports Hub,Waterside Drive,"Walton-on-Thames, Surrey",England,2000,51.3962096,-0.409715
21328,Cal.Delivery Stadium,Common Lane,"Latchford, Warrington",England,3500,53.3775833,-2.5698183
21329,Towbar Express Stadium at the Turnbull Ground,Upgang Lane,"Whitby, North Yorkshire",England,3200,54.4864609,-0.621726
10653,The Cuthbury Stadium,Cowgrove Road,"Wimborne Minster, Dorset",England,3250,50.8026135,-1.9951293
5617,The Maurice Rebak Stadium,"Summers Lane, North Finchley",London,England,1500,51.6068627,-0.1714792
21978,U-Lock It Stadium,"Chapel Street, Wincham","Northwich, Cheshire",England,4813,,
20346,Sussex Transport Community Stadium,Woodside Road,"Worthing, West Sussex",England,4000,50.8199911,-0.3834762
10654,The Jelf Stadium,Lodge Road,"Yate, South Gloucestershire",England,6745,51.4663403,-2.4373639
12199,Len Salmon Stadium,"Crown Avenue, Pitsea","Basildon, Essex",England,2661,,
21469,Cobham Training Centre,,"Stoke d&apos;Abernon, Surrey",England,1000,51.3210307,-0.386805
21471,Tottenham Hotspur Academy Spurs Lodge,Luxborough Lane,"Chigwell, Essex",England,1000,51.6151054,0.0648391
12133,The Jakemans Community Stadium,"Pilgrim Way, Wyberton","Boston, Lincolnshire",England,5000,52.9562277,-0.0286799
5770,Hardenhuish Park,Bristol Road,"Chippenham, Wiltshire",England,2815,51.4685984,-2.1426173
5771,Blackwell Meadows,Grange Road,"Darlington, Durham",England,3299,54.6304244,-1.7184578
5772,Champion Hill Stadium,"Edgar Kail Way, East Dulwich",London,England,3336,51.4626415,-0.0826761
6181,Croft Park,Plessey Road,"Blyth, Northumberland",England,4450,55.1209878,-1.5113802
6182,Horsfall Stadium,Cemetery Road,"Bradford, West Yorkshire",England,5000,53.7590079,-1.7761057
6183,Throstle Nest,"Bransby Rise, Newlands","Farsley, West Yorkshire",England,3900,53.8092369,-1.6649092
11964,New Meadow Park,"Sudmeadow Road, Hempsted","Gloucester, Gloucestershire",England,4000,51.8616188,-2.2615467
6184,Latimer Park,"Polwell Lane, Burton Latimer","Kettering, Northamptonshire",England,1500,52.3694878,-0.6915057
6185,The Walks,Exton&apos;s Road,"King&apos;s Lynn, Norfolk",England,5733,52.7489626,0.406991
21330,Your Co-op Community Stadium,"Harbury Lane, Whitnash","Royal Leamington Spa, Warwickshire",England,2300,,
6187,Twerton Park Stadium,"Dominion Road, Twerton","Bath, Somerset",England,8840,51.379926,-2.3973633
11965,The Aspect Arena,Thames Road,"Canvey Island, Essex",England,3300,51.5148214,0.5745028
6189,Meadowbank Stadium,Church Gardens,"Dorking, Surrey",England,3732,51.233542,-0.3316739
21331,Focus Community Arena,Vauxhall Road,"Hemel Hempstead, Hertfordshire",England,3152,51.7522838,-0.4447367
6191,Bulpit Lane,Bulpit Lane,"Hungerford, Berkshire",England,2500,51.4089339,-1.5134685
6192,Longmead Stadium,Darenth Avenue,"Tonbridge, Kent",England,3000,51.2102554,0.2733681
6193,Grosvenor Vale,Grosvenor Vale,"Ruislip, Middlesex",England,3607,51.569433,-0.4167036
21987,Acclaim Handling Community Stadium,Park View Road,"Welling, Kent",England,5500,51.4603551,0.1165364
6195,Bob Lucas Stadium,Radipole Lane,"Weymouth, Dorset",England,6600,50.6328055,-2.4697086
6196,Townfield Lane,"Townfield Lane, Barnton","Northwich, Cheshire",England,1000,53.2332132,-2.9338038
11680,The Mayfield Stadium,Thornton Heath,London,England,1500,51.39911,-0.0986059
6197,Farm Park,Kingshill Avenue,London,England,1500,51.5333161,-0.3970885
5497,Berry Street Garage Stadium,Vesty Road,"Bootle, Merseyside",England,2500,53.471943,-2.9622272
6198,Forest Town Stadium,"Clipstone Road W, Forest Town","Mansfield, Nottinghamshire",England,500,53.1500682,-1.1690127
18814,The OnSite Group Stadium,"Cranleigh Road PO16 9 Fareham, Hants","Portchester, Hampshire",England,1000,,
11682,Stoneham Lane Football Complex,Stoneham Lane,"Eastleigh, Hampshire",England,1000,50.948498,-1.377378
20876,Prestige Midlands Arena,"Castlecroft Road, Castlecroft","Wolverhampton, West Midlands",England,2000,52.5793155,-2.1716268
21332,The Abbey Stadium,Goredale Avenue,"Gorton, Greater Manchester",England,1000,53.4547822,-2.166734
11684,Addlestone Moor,Addlestone Moor,"Addlestone, Surrey",England,1000,51.3814658,-0.4904045
21979,The Northcourt,Northcourt Road,"Abingdon, Oxfordshire",England,2000,51.6820075,-1.2746437
11685,Arlesbury Park,New Alresford,"Winchester, Hampshire",England,1000,51.0906159,-1.1614397
11686,Bonnymead Park,Recreation Road,"Amesbury, Salisbury, Wiltshire",England,1000,51.1682441,-1.786045
20877,DH PROPERTY SERVICES STADIUM,Foxcotte Lane,"Andover, Hampshire",England,1000,,
11687,Cropston Road,Cropston Road,"Leicester, Leicestershire",England,2000,52.679709,-1.1789022
11688,The Playing Fields,Oxford Road,"Ardley, Oxfordshire",England,1000,51.3823263,-0.1993901
6200,Armadillo Stadium,Hitchin Road,"Arlesey, Bedfordshire",England,2920,51.9916953,-0.2663018
11689,Ascot Racecourse,Winkfield Road,"Ascot, Berkshire",England,1150,51.4176393,-0.679991
18815,The dwmedia Stadium,Woodhorn Lane,"Ashington, Northumberland",England,2000,,
6201,Brocstedes Park,Brocstedes Road,"Ashton-in-Makerfield, Wigan, Greater Manchester",England,1000,53.5021004,-2.6646487
20878,Gam Civils Stadium,Sheepy Road,"Atherstone, Warwickshire",England,3500,52.583501,-1.5467615
6203,Vestacare Stadium,White Bank Road,"Oldham, Greater Manchester",England,1500,53.5156047,-2.1213371
11691,The Greenfleets Stadium,Haywood Way,"Aylesbury, Buckinghamshire",England,1300,51.8299502,-0.8420561
11692,Westfield Lane Stadium,"Westfield Lane, Waverley",Wrecclesham,England,1000,51.1973179,-0.8245194
11693,PMC Stadium,Eastern Road,"Portsmouth, Hampshire",England,1000,50.8147515,-1.0437357
11694,Merland Rise,Merland Rise,"Tadworth, Surrey",England,4000,51.2993383,-0.2353967
6204,Cricklefield Stadium,"486 High Road, Waltham Forest","Ilford, Essex",England,3500,,
6205,Silentnight Stadium,Greenberfield Lane,"Barnoldswick, Lancashire",England,1500,53.9299821,-2.1729508
20879,Easy Buy Stadium,Pasture Road North / Marsh Lane,"Barton-upon-Humber, Lincolnshire",England,1500,,
21980,The Veho Community Stadium,"Bashley Road, New Milton","Bashley, Hampshire",England,4250,50.7720858,-1.6578719
18816,Otham Sports Ground,Honey Lane,"Otham, Kent",England,1000,51.2460405,0.5742255
6207,Eden Park Avenue,374 Eden Park Avenue,"Beckenham, Kent",England,4000,51.3950503,-0.0401625
18967,Westwood Recreation Ground,"Western Way, Bemerton Heath","Salisbury, Wiltshire",England,2500,51.0801794,-1.833632
19848,Priory Lane,Priory Lane,"Eastbourne, East Sussex",England,1000,50.8042125,0.3203734
20880,Verdant Stadium,Fairfield Road,"Biggleswade, Bedfordshire",England,2000,52.0925514,-0.2660469
11699,Bedford Terrace,Bedford Terrace,"Billingham, County Durham",England,3000,54.6021794,-1.2827347
21981,The Iconic Stadium,Stubbs Lane / Hill Farm Lane,Binfield,England,1000,,
7734,Heritage Park,Stadium Way,"Bishop Auckland, County Durham",England,2004,54.6392612,-1.6915922
6208,Kayte Lane,Kayte Lane,"Bishop&apos;s Cleeve, Gloucestershire",England,1500,51.9413873,-2.059014
11700,The Recreation Ground,Bath Road,"Bitton, South Gloucestershire",England,1000,51.4490215,-2.4631004
21982,The Amber Arena and Community Stadium,"Church Road, Boldmere","Sutton Coldfield, West Midlands",England,2500,52.5412546,-1.8409374
21983,Barrett Steel Stadium,"Ontario Road, Bottesford",Scunthorpe,England,1000,,
11703,Victoria Park,Boundary Road / Namu Road,"Bournemouth, Dorset",England,3000,50.7469927,-1.8867463
11704,Bradford on Avon Sports and Social Club,Trowbridge Road,"Bradford on Avon, Wiltshire",England,1000,51.3345902,-2.2382998
11705,Brantham Leisure Centre,New Village,"Brantham, Suffolk",England,1200,51.9576496,1.0594338
6209,Fairfax Park,"College Way, Bath Road","Bridgwater, Somerset",England,2500,51.1305323,-2.9871063
12168,The Neil Hudgell Law Stadium,Queensgate,"Bridlington, East Yorkshire",England,2740,54.093131,-0.1836641
11706,St. Mary's Field,,"Bridport, Dorset",England,1500,50.729985,-2.7615184
11707,Brimscombe & Thrupp FC Ground,The Meadow London Road Brimscombe,"Stroud, Gloucestershire",England,1000,,
11708,Brislington Stadium,Ironmould Lane,"Brislington, Bristol",England,3000,51.4332771,-2.5296517
21984,The BodyMould Mattresses Stadium,"Wickhurst Lane, Broadbridge Heath","Horsham, West Sussex",England,1000,51.0654962,-0.3585614
11710,Rayners Lane,Lucas Avenue,London,England,1000,51.5698431,-0.3651493
11711,Meadens Skoda Arena,Grigg Lane,"Brockenhurst, Hampshire",England,2000,50.8198207,-1.575677
11712,Homers Heath,Kingskerswell Road,"Newton Abbot, Devon",England,1000,50.5175446,-3.5972306
12169,Birds Close,CAMP HILL,"Bugbrooke, Northamptonshire",England,2000,52.2061104,-1.0066113
19849,The 1878 Stadium,Wymers Wood Road,"Burnham, Buckinghamshie",England,2500,51.5378065,-0.6669018
18817,The Community Ground,Bobby Langton Way,"Burscough, Lancashire",England,1500,53.6045827,-2.8442702
11713,Hounslow Sports Club,"Green Lane, Hounslow",London,England,1000,51.4648733,-0.3971024
11714,Springfield,Cadbury Heath Road,"Cadbury Heath, Bristol",England,2000,51.4513102,-2.4783593
11715,Krooner Park,Krooner Road,"Camberley, Surrey",England,2500,51.326977,-0.7557462
21985,Anytime Couriers Stadium,"50 Scotchman Road, Manningham","Bradford, West Yorkshire",England,1000,53.8106576,-1.7825122
6212,Mossie Park,Charter Lane,Charnock Richard,England,1500,53.6316544,-2.6725542
18818,Bauvill Stadium,Bourneville Avenue,"Chatham, Kent",England,2000,51.3686381,0.5213368
11716,The Ridings,Wickwar Road,"Chipping Sodbury, Bristol",England,1000,51.5418644,-2.3956591
11717,Hurn Bridge Sports Ground,,"Christchurch, Dorset",England,2000,50.7651081,-1.8145131
11718,The Rush Green Bowl,,"Clacton-on-Sea, Essex",England,1500,51.7883997,1.1527865
11719,Terence MacMillan Stadium,281 Prince Regent Lane,London,England,2000,51.5191462,0.0359798
20347,Everyone Active Stadium,Davis Lane,"Clevedon, Somerset",England,3900,51.546729,0.1111666
21986,The Reg Madgwick Stadium,Downside Bridge Road,"Cobham, Surrey",England,2000,51.3248063,-0.4125856
11721,Cockfosters Sport Ground,"Chalk Lane, Barnet",London,England,1000,51.6539333,-0.1534053
11722,Wibbandune Sports Ground,"Kingston By Passm, Borough of Merton",London,England,2000,,
11723,The Recreation Ground,High Street,"Colney Heath, Hertfordshire",England,1000,51.7389044,-0.2574541
19850,The Cleric Stadium,"Booth Street, Ivy Gardens, off Crescent Road","Congleton, Cheshire",England,1450,,
11724,Belle Vue Park,Delves Lane,"Consett, County Durham",England,4000,54.8393951,-1.8101026
11966,Corinthian Sports Club,Gay Dawn Farm,"Longfield, Kent",England,1000,,
6216,Sphinx Drive,Sphinx Drive,"Coventry, West Midlands",England,1000,52.4023778,-1.4732639
11725,Butts Park Arena,"Butts Road, Spon End","Coventry, West Midlands",England,3000,52.4061896,-1.5259715
21333,The Zilch Waste Stadium,Reynolds Close,"Cowes, Isle of Wight",England,500,50.7573199,-1.3079677
6217,The Haven Sportsfield,Hophurst Lane,"Crawley Down, West Sussex",England,1500,51.1284881,-0.0674856
11727,The Brache,307 Park Street,"Luton, Bedfordshire",England,1000,51.8734736,-0.4020776
11728,The Lawns,"Station Road, Henbury",Bristol,England,1000,51.5084995,-2.6308508
11729,Crowborough Community Stadium,Fermor Road,"Crowborough, East Sussex",England,2000,51.0427859,0.1670466
11730,The Charles Sports Ground,St Leonards Road,"Deal, Kent",England,1000,-34.1048595,18.8384175
11731,Deeping Sports Club,Outgang Road,"Market Deeping, Lincolnshire",England,2000,52.688402,-0.3074605
19851,SG Pathway Academy Arena,Braybrooke Road,"Desborough, Northamptonshire",England,1000,52.4509283,-0.856827
11733,Addison Road,Addison Road,"Banbury, Oxfordshire",England,1000,52.0478191,-1.3389013
11734,Lashmar Recreation Ground,Roundstone Drive,"East Preston, West Sussex",England,2000,50.8148941,-0.4791801
6218,The Saffrons Football Ground,Compton Place Road / Mead Road,"Eastbourne, East Sussex",England,4500,,
11735,The Oval,Channel View Road,"Eastbourne, East Sussex",England,4100,50.779937,0.3045275
11736,Mitton Group Stadium,Kingsway,"Wrose Bradford, West Yorkshire",England,2225,53.8280251,-1.7462381
6219,The Runnymede Stadium,Wards Place,"Egham, Surrey",England,1565,,
11737,The Unwin Ground,Downham Road,"Ely, Cambridgeshire",England,2000,52.4082178,0.2545572
11858,Bayliss Avenue,"Bayliss Avenue, Thamesmead",London,England,6000,51.50679,0.1281059
11738,King George V Ground,Southern Road,"Exmouth, Devonshire",England,1000,50.6264452,-3.4124643
11739,The Alfred Hall Memorial Ground,Hall Road,"Eynesbury, St. Neots",England,1000,52.2179849,-0.267375
21988,The Acorn Property Stadium,Cinder Lane,Fairford,England,1500,51.708134,-1.7684061
12170,Clipbush Park,Clipbush Lane,"Fakenham, Norfolk",England,2000,52.8406798,0.8716634
11741,Cams Alders Stadium,,"Fareham, Hampshire",England,5500,50.8526637,-1.1783134
12171,The Memorial Ground Farnham,Mead Lane / West Street,"Farnham, Surrey",England,1500,51.2124351,-0.8066893
11742,St Pauls’ Sports Ground,"Salter Road, London Borough of Southwark",London,England,1000,51.5040069,-0.0464688
11743,Wilks Park,Heath End Road,"Flackwell Heath, Buckinghamshire",England,1000,51.6044371,-0.7161734
21334,Easy As HGV Stadium,Crookham Road,"Fleet, Hampshire",England,2000,51.273561,-0.8499943
11744,The Frimley Green Recreation Ground,,"Frimley Green, Camberley",England,2000,51.3205861,-0.7079197
21335,Bannister Prentice Community Stadium,Brierlands Lane off Cedar Ridge,"Garforth, West Yorkshire",England,3000,,
11745,Foxbury Avenue,Foxbury Avenue (off Perry Street),"Chiselhurst, Greater London",England,1000,51.4181904,0.081373
11746,Bearscroft Lane,Bearscroft Lane,"Godmanchester, Cambridgeshire",England,1050,52.3091355,-0.1627883
6224,Victoria Pleasure Grounds,Marcus Street,"Goole, East Yorkshire",England,3000,53.7031615,-0.8806292
11747,Emerald Park,Woodfarm Lane,"Gorleston-On-Sea, Norfolk",England,3000,52.5630667,1.7094738
21336,Wellesley Recreation Ground,,"Great Yarmouth, Norfolk",England,4000,52.6071742,1.7314845
5503,DGS Marine Stadium,"Middle Park Avenue, Eltham",London,England,1000,51.4472936,0.0379347
6225,The Moat Ground,Moat Street,"Church Gresley, Derbyshire",England,2400,52.7622001,-1.5627934
11748,Bradley Community Stadium,Bradley Road,"Grimsby, Lincolnshire",England,1000,53.5506072,-0.1197862
6226,Guildford Spectrum Athletics Stadium,,"Guildford, Surrey",England,1135,51.2356068,-0.5732063
11749,King George V Ground,,"Guisborough, North Yorkshire",England,3500,54.4773081,-0.65843
21989,The Old Spotted Dog Ground,"The spotted Dog Inn, 212 Upton Lane, Newham",London,England,1000,,
11750,Millfield,Tinkers Lane,"Hadleigh, Suffolk",England,3000,52.0401557,0.9557994
11751,Hadley Sports Ground,"Brickfield Lane, Arkley, Barnet",London,England,1000,51.6425289,-0.2420118
18968,Sandygate Road,Sandygate Road,Sheffield,England,1000,53.3772758,-1.5283403
11752,The Hallen Centre,Moorhouse Lane,"Hallen, Gloucestershire",England,2000,51.5161718,-2.6506233
20885,Milbank Stadium,Rosemary Lane,"Halstead, Essex",England,1000,51.9446229,0.6339583
11753,The Abbey,Hamble Lane,"Hamble-le-Rice, Hampshire",England,1000,50.8607321,-1.3259754
18688,The Sunseeker International County Ground,"Blandford Close, Hamworthy","Poole, Dorset",England,1000,50.7145244,-2.0021025
21990,Express Worktops Stadium at Handsworth Junior Sporting Club,"Olivers Mount, Darnall","Sheffield, South Yorkshire",England,1000,53.383572,-1.4028912
11756,Rectory Meadow,"Park Road, Hanworth","Hanworth, Middlesex",England,600,51.4333914,-0.3960938
11757,Bowden Park,Northampton Road,"Market Harborough, Leicestershire",England,1000,52.4767258,-0.919207
11758,Preston Park,"Harefield, Borough of Hillingdon",London,England,1500,51.607028,-0.483481
11759,Rothamsted Park,33 High Street,"Harpenden, Hertfordshire",England,1000,51.8175367,-0.35746
6228,Station View,Station View,"Harrogate, West Yorkshire",England,3500,53.9993047,-1.502474
21991,Royal Oak Ground,"Main Road, Tendring","Harwich, Essex",England,1500,51.9409262,1.2866291
11760,The Beacon Ground,Brighton Road,"Hassocks, West Sussex",England,1500,50.9240405,-0.1531022
11761,Shrewsbury Sports Village,Sundorne Rd,Shrewsbury,England,1000,52.7267209,-2.7164769
11762,The New Croft,Chalkestone Way,"Haverhill, Suffolk",England,2000,53.4397565,-2.5529193
12172,The Town Ground,Mayfield Avenue,"Heanor, Derbyshire",England,1000,53.011066,-1.3563522
11763,St. John's Park,Ravenstone Road,"Heather, Leicestershire",England,1000,52.7050346,-1.4190006
11764,The Energy Check Sports Ground,North Drive / Victoria Road West,"Hebburn, Tyne and Wear",England,1500,,
11765,The MDC Sports Stadium,"Wakefield Road, Fitzwilliam","Hemsworth, West Yorkshire",England,2000,53.6234084,-1.3657291
11766,The Stewart Edwards Stadium,Park View,"Hoddesdon, Hertfordshire",England,3000,51.7582708,-0.0158936
11767,Carters Park,,"Holbeach, Lincolnshire",England,2000,52.805874,0.0157207
11768,Star Meadow Sports Club,Darland Avenue,"Gillingham, Kent",England,1000,51.3699889,0.5619455
11769,Airedale Park,Watchet Lane,"Holmer Green, Buckinghamshire",England,1000,51.6685065,-0.7023493
11770,The New Defence,Anderson Way,"Horley, Surrey",England,2000,51.176306,-0.1808965
11771,Five Heads Park,Park Five Heads Road,"Horndean, Hampshire",England,1000,,
